user_id,week,exercise,sets,reps_per_set,avg_rpe,volume,weighted_volume
29,9,pushups,4,"[4, 2, 2, 1]",8.12,9,9
29,9,squats,4,"[9, 7, 6, 6]",10,28,19.6
29,9,situps,4,"[3, 1, 1, 1]",7.06,6,9
29,9,plank_seconds,4,"[36, 35, 34, 33]",10,138,41.4
29,9,pushups,4,"[4, 2, 2, 1]",8.12,9,9
29,9,squats,4,"[9, 8, 6, 6]",10,29,20.3
29,9,situps,4,"[2, 1, 1, 1]",7.06,5,7.5
29,9,plank_seconds,4,"[37, 35, 34, 33]",10,139,41.7
29,9,pushups,4,"[3, 2, 1, 1]",8.12,7,7
29,9,squats,4,"[8, 7, 7, 5]",10,27,18.9
29,9,situps,4,"[2, 1, 1, 1]",7.06,5,7.5
29,9,plank_seconds,4,"[37, 35, 34, 34]",10,140,42
